image_url_1,category,style,colors,gender,pattern,occasion,accessory_type,more_attributes,bag_type,belt_type,material,tops_fit,sleeve_type,tops_length,overclothes_closure,blazer_neckline_type,underarm_sleeve_length,neckline_type,sleeve_length,heels_width,heels_height,boots-shoe_type,shoe_material,bracelet_type,overclothes_neckline_type,overclothes_type,waist_type,bottoms_length,skirt_type,skirt_length,bottoms_fit,glasses_type,headwear_type,jumpsuit_length,necklet_type,neckwear_type,overclothes-sleeveless_type,poncho_type,sandals-shoe_type,shorts_type,slippers-shoe_type,sneakers_type,sportswear_type,sweatshirt_type,swimwear_type,tank_type,bottoms_type,barcode,brand
https://fotos.skm.be/article/489205/489205_02_642adb1670216c001194fc17.jpg,shirt,casual,magenta; multicolor; white,female,shapes,semi-formal; summer,,buttons,,,,regular-fit-tops,straight-sleeve,short,,,,high-neck,long-sleeve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48920502040101,ETERNA
https://fotos.skm.be/article/507927/507927_01_6488eab8d7dc2e001087c0fd.jpg,sweater,casual,coral; magenta; multicolor,female,chevron; harlequin,winter,,embroidered,,,,regular-fit-tops,straight-sleeve,short,,,,turtle-neck,long-sleeve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50792701020101,Geisha
https://fotos.skm.be/article/505938/505938_01_64ff0a6c07ed590011484286.jpg,trousers_and_chinos,business,gray,female,houndstooth,semi-formal,,,,,,,,,,,,,,,,,,,,,high-waist,full-length,,,slim-bottoms,,,,,,,,,,,,,,,,classic-trousers,50593801040101,TONI
https://fotos.skm.be/article/479883/479883_01_617284f48b44f30011ac308f.jpg,skirt,feminine,blue; multicolor; navy,female,stripes; vertical-stripes,casual; semi-formal,,,,,woven,,,,,,,,,,,,,,,,high-waist,,a-line,midi,,,,,,,,,,,,,,,,,,47988301030101,Nümph
https://fotos.skm.be/article/483726/483726_01_6706-60-1.jpg,dress,feminine,emerald-green; multicolor; mustard,female,floral,dating,,,,,,,straight-sleeve,,,,,v-neck,3-4-sleeve,,,,,,,,,,pencil,midi,,,,,,,,,,,,,,,,,,48372601080101,Verpass
https://fotos.skm.be/article/487940/487940_01_620f7e302ec3e10012a2addf.jpg,sweatshirt,casual,bordeaux; gray,female,marled; varsity-striped,home-lounge; winter,,,,,,regular-fit-tops,straight-sleeve,short,,,,crew-neck,long-sleeve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48794001050101,Rabe
https://fotos.skm.be/article/499751/499751_01_62695f6f6319310013a3eb14.jpg,shirt,casual,beige; black,female,geometric,semi-formal; summer,,buttons,,,,regular-fit-tops,straight-sleeve,short,,,,,long-sleeve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49975101020101,ONLY
https://fotos.skm.be/article/503785/503785_01_28605-01-3154_01.jpg,sweater,casual,beige; ecru,female,,casual,,,,,,oversized-tops,puff-sleeve,cropped,,,,boat-neck,long-sleeve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50378501020101,Xandres
https://fotos.skm.be/article/482163/482163_01_61e76a1af1b23b0011f79dd8.jpg,shirt,business,lavander; white,male,stripes; vertical-stripes,office; summer,,buttons,,,,regular-fit-tops,straight-sleeve,short,,,,v-neck,short-sleeve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48216301080101,Doris Streich
https://fotos.skm.be/article/488976/488976_01_223966-110-1-WEB.jpg,trousers_and_chinos,casual,black,female,plain,casual; dating; formal; nightout; office; semi-formal,,,,,,,,,,,,,,,,,,,,,mid-waist,full-length,,,straight-fit-bottoms,,,,,,,,,,,,,,,,classic-trousers,48897601010101,Joseph Ribkoff
https://fotos.skm.be/article/509123/509123_01_644a3dd3a6eae0001295d2c5.jpg,tops,casual,purple,female,,casual,,buttons,,,cotton,regular-fit-tops,straight-sleeve,short,,,,grandad,long-sleeve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50912301070101,ONLY Carmakoma
https://fotos.skm.be/article/477567/477567_01_617741aa93c6900011d300ed.jpg,t-shirt,casual,ecru,female,plain,casual,,,,,cotton,bodycon-tops,,short,,,,crew-neck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47756701050101,GERRY WEBER
https://fotos.skm.be/article/499150/499150_02_30307546_301963_500.jpg,sweatshirt,casual,blue; mint; multicolor,female,horizontal-stripes,casual,,,,,cotton,oversized-tops,straight-sleeve,thigh-length,,,,boat-neck,long-sleeve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49915002050101,Part Two
https://fotos.skm.be/article/500045/500045_01_6386ac32741f4a00110a2110.jpg,shirt,casual,blue; multicolor; silver,female,brush-stroke,casual,,buttons,,,cotton,regular-fit-tops,straight-sleeve,short,,,,v-neck,short-sleeve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50004501080101,Doris Streich
https://fotos.skm.be/article/481303/481303_01_8057590003036---WA2461J6308R9020-S-AF-N-N-08-N.jpg,t-shirt,casual,white,male,plain,casual,,,,,cotton,regular-fit-tops,,short,,,,crew-neck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48130301020101,Liu Jo Denim
https://fotos.skm.be/article/499250/499250_01_231745-2539-1-WEB.jpg,dress,feminine,ecru; multicolor; navy,female,floral; leaf,dating; nightout,,,,,,,flutter-sleeve,,,,,shoulder-off,short-sleeve,,,,,,,,,,pencil,midi,,,,,,,,,,,,,,,,,,49925001060101,Joseph Ribkoff
https://fotos.skm.be/article/488930/488930_01_223207-178-5-WEB.jpg,dress,bohemian,black; khaki; multicolor,female,animals; floral; leaf; natural,casual,,,,,velvet,,straight-sleeve,,,,,v-neck,long-sleeve,,,,,,,,,,a-line,midi,,,,,,,,,,,,,,,,,,48893001110101,Joseph Ribkoff
https://fotos.skm.be/article/495048/495048_03_62edf860ae6a5d0011dff4ac.jpg,jeans,casual,khaki,female,vertical-stripes,casual; nightout; semi-formal,,,,,,,,,,,,,,,,,,,,,high-waist,full-length,,,skinny-bottoms,,,,,,,,,,,,,,,,,49504803020101,BRAX
https://fotos.skm.be/article/505459/505459_01_mayerline-wijde-printbroek-met-rugelastiek_S2023CEDINE7326208-1.jpg,trousers_and_chinos,casual,multicolor; white; yellow,unisex,,casual; summer,,,,,,,,,,,,,,,,,,,,,high-waist,3-4-long,,,oversized-bottoms,,,,,,,,,,,,,,,,casual,50545901050101,Mayerline
https://fotos.skm.be/article/498444/498444_01_632c5db9e67d230011e38589.jpg,dress,feminine,green,unisex,geometric,semi-formal; summer,,,,,lace,,puff-sleeve,,,,,polo,short-sleeve,,,,,,,,,,a-line,midi,,,,,,,,,,,,,,,,,,49844401030101,Nümph
https://fotos.skm.be/article/503364/503364_01_02-09b.jpg,skirt,bohemian,multicolor; orange; red,male,leaf,beach; dating; summer,,,,,,,,,,,,,,,,,,,,,high-waist,,a-line,midi,,,,,,,,,,,,,,,,,,50336401040101,Caroline Biss
https://fotos.skm.be/article/507563/507563_01_prevude-trui.jpg,sweatshirt,casual,orange,female,varsity-striped,casual,,,,,teddy,oversized-tops,puff-sleeve,short,,,,v-neck,long-sleeve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50756301030101,CKS
https://fotos.skm.be/article/486213/486213_02_COCO_dark-clay-tencel-3.jpg,dress,casual,canyon-rose,female,glen-check; plain,casual; semi-formal,,,,,,,straight-sleeve,,,,,v-neck,3-4-sleeve,,,,,,,,,,a-line,midi,,,,,,,,,,,,,,,,,,48621302030101,FAM the label
https://fotos.skm.be/article/483466/483466_01_90009-01-1566_01.jpg,dress,feminine,black; ecru; white,female,diagonal-stripes; stripes,semi-formal,,wrap,,,cotton,,,,,,,v-neck,sleeveless,,,,,,,,,,a-line,midi,,,,,,,,,,,,,,,,,,48346601050101,Xandres Gold
https://fotos.skm.be/article/233024/233024_04_609beec80b03880012611a22.jpg,trousers_and_chinos,casual,black,female,,casual,,,,,,,,,,,,,,,,,,,,,high-waist,3-4-long,,,slim-bottoms,,,,,,,,,,,,,,,,classic-trousers,23302404020101,Doris Streich
https://fotos.skm.be/article/491945/491945_01_14092-01-1915_01.jpg,dress,feminine,beige; multicolor; mustard,female,animal-print,dating,,,,,,,straight-sleeve,,,,,v-neck,3-4-sleeve,,,,,,,,,,a-line,mini,,,,,,,,,,,,,,,,,,49194501030101,Xandres
https://fotos.skm.be/article/500621/500621_01_637b9febef53450010de7266.jpg,sweater,casual,ecru,unisex,stripes,casual,,,,,,oversized-tops,straight-sleeve,short,,,,high-neck,long-sleeve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50062101040101,Marc Cain
https://fotos.skm.be/article/507822/507822_01_64f01017f24f750011208c30.jpg,tops,casual,blue; multicolor; navy,female,geometric,casual,,buttons,,,cotton,regular-fit-tops,straight-sleeve,short,,,,crew-neck,long-sleeve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50782201050101,GERRY WEBER
https://fotos.skm.be/article/494420/494420_01_WI22-beeldenklanten-campagne-zndrlogo5.jpg,trousers_and_chinos,casual,multicolor; navy; pink,female,,semi-formal,,,,,,,,,,,,,,,,,,,,,mid-waist,full-length,,,straight-fit-bottoms,,,,,,,,,,,,,,,,classic-trousers,49442001030101,Hampton Bays
https://fotos.skm.be/article/505664/505664_01_3774-69.jpg,skirt,modest,ecru; green; multicolor,female,fruits; leaf,summer,,belted,,,cotton,,,,,,,,,,,,,,,,high-waist,,a-line,midi,,,,,,,,,,,,,,,,,,50566401050101,Caroline Biss
https://fotos.skm.be/article/485231/485231_01_8553_07117001_1.jpg,tank-top,casual,multicolor; mustard; orange,female,chevron; net,casual; summer,,,,,,fitted-tops,,cropped,,,,round-neck,,,,,,,,,,,,,,,,,,,,,,,,,,,,sleeveless,,48523101030101,King Louie
https://fotos.skm.be/article/505581/505581_01_mayerline-gebloemde-a-lijnrok-in-crepe_S2023CHAIA17375560-1.jpg,skirt,casual,blue; lavander; multicolor,male,floral; leaf,beach; dating; summer,,,,,,,,,,,,,,,,,,,,,high-waist,,a-line,midi,,,,,,,,,,,,,,,,,,50558101050101,Mayerline
https://fotos.skm.be/article/512325/512325_01_64c5d917b2c25f00112f1816.jpg,coat,casual,ecru; gray,female,marled,casual,,zipper,,,tweed,oversized-tops,straight-sleeve,thigh-length,zipper-closure,,long-sleeve,,,,,,,,high-neck,everyday-overclothes,,,,,,,,,,,,,,,,,,,,,,51232501020101,ESPRIT
https://fotos.skm.be/article/503917/503917_02_3960-1.jpg,t-shirt,casual,orange,female,plain,casual,,,,,cotton,regular-fit-tops,,short,,,,round-neck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50391702080101,Verpass
https://fotos.skm.be/article/503064/503064_01_08075001_2.jpg,dress,feminine,black; multicolor; orange,female,floral; leaf,dating; summer,,,,,cotton,,straight-sleeve,,,,,v-neck,short-sleeve,,,,,,,,,,a-line,midi,,,,,,,,,,,,,,,,,,50306401030101,King Louie
https://fotos.skm.be/article/490590/490590_01_62a93beaa95ae10012e3f8ce.jpg,dress,feminine,lavander; multicolor; purple,female,floral; paisley,dating,,,,,,,straight-sleeve,,,,,v-neck,3-4-sleeve,,,,,,,,,,a-line,midi,,,,,,,,,,,,,,,,,,49059001020101,ONLY
https://fotos.skm.be/article/489613/489613_01_Large-22153988-FNT.jpg,trousers_and_chinos,casual,black,unisex,plain,dating; nightout; semi-formal,,,,,,,,,,,,,,,,,,,,,mid-waist,full-length,,,straight-fit-bottoms,,,,,,,,,,,,,,,,classic-trousers,48961301020101,Scotch & Soda
https://fotos.skm.be/article/507684/507684_01_W3YN30_D4MSL_AVPR_1.jpg,jacket,casual,blue,male,bleached,casual,,buttons; cargo,,,denim,fitted-tops,straight-sleeve,cropped,buttons-closure,,long-sleeve,,,,,,,,cutaway,denim-overclothes,,,,,,,,,,,,,,,,,,,,,,50768401020101,Guess
https://fotos.skm.be/article/509513/509513_01_456826-1.jpg,trousers_and_chinos,business,coral; gray; multicolor,unisex,glen-check; tartan,casual; semi-formal,,,,,,,,,,,,,,,,,,,,,mid-waist,3-4-long,,,slim-bottoms,,,,,,,,,,,,,,,,classic-trousers,50951301030101,Kocca
https://fotos.skm.be/article/486099/486099_01_61b0db4f8e393000158968d8.jpg,t-shirt,casual,beige; multicolor; orange,female,floral; stripes,casual,,,,,cotton,regular-fit-tops,,short,,,,crew-neck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48609901080101,Via Appia Due
https://fotos.skm.be/article/502658/502658_01_89913-11-2525_01.jpg,trousers_and_chinos,casual,,unisex,geometric; shapes,casual,,drawstring,,,cotton,,,,,,,,,,,,,,,,high-waist,full-length,,,straight-fit-bottoms,,,,,,,,,,,,,,,,chinos,50265801050101,Xandres Gold
https://fotos.skm.be/article/489580/489580_01_62b20696144d390011372c5a.jpg,t-shirt,casual,ecru; multicolor; white,female,horizontal-stripes,casual,,,,,cotton,oversized-tops,,short,,,,boat-neck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48958001020101,Scotch & Soda
https://fotos.skm.be/article/484410/484410_01_P22PMA6775AAUN0000_10010.jpg,t-shirt,casual,beige; ecru,female,plain,casual; dating; summer,,,,,,regular-fit-tops,,cropped,,,,boat-neck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48441001020101,Kocca
https://fotos.skm.be/article/506837/506837_01_30306061_302260_400.jpg,dress,feminine,gray; multicolor; white,female,floral; leaf,dating,,,,,,,straight-sleeve,,,,,v-neck,short-sleeve,,,,,,,,,,pencil,mini,,,,,,,,,,,,,,,,,,50683701050101,Part Two
https://fotos.skm.be/article/506144/506144_01_643dad3c60083c001192e133.jpg,polo-shirt,casual,magenta,unisex,,casual; dating; nightout,,buttons,,,,regular-fit-tops,straight-sleeve,short,,,,,short-sleeve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50614401040101,Street One
https://fotos.skm.be/article/501347/501347_01_sawina-midirok-5.jpg,skirt,casual,ecru; multicolor; white,unisex,floral; leaf,casual; dating; summer,,,,,,,,,,,,,,,,,,,,,high-waist,,a-line,midi,,,,,,,,,,,,,,,,,,50134701040101,CKS
https://fotos.skm.be/article/477571/477571_06_61fe800d9747cc00115bbf90.jpg,tank-top,casual,bordeaux,female,plain,dating; nightout,,,,,cotton,regular-fit-tops,,short,,,,round-neck,,,,,,,,,,,,,,,,,,,,,,,,,,,,sleeveless,,47757106050101,GERRY WEBER
https://fotos.skm.be/article/498262/498262_01_63a07a3c77b1740011d4fa6d.jpg,trousers_and_chinos,casual,navy,male,plain,casual,,,,,cotton,,,,,,,,,,,,,,,,mid-waist,full-length,,,straight-fit-bottoms,,,,,,,,,,,,,,,,classic-trousers,49826201270101,Scotch & Soda
https://fotos.skm.be/article/445678/445678_02_01-12.jpg,dress,casual,blue,female,,casual; dating,,,,,,,straight-sleeve,,,,,round-neck,long-sleeve,,,,,,,,,,a-line,midi,,,,,,,,,,,,,,,,,,44567802050101,Caroline Biss
https://fotos.skm.be/article/496692/496692_01_62fa10a6febfb200108c6127.jpg,t-shirt,casual,green; multicolor; yellow,male,animals; shapes; text-print,casual,,,,,,oversized-tops,,short,,,,crew-neck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49669201050101,Rabe
https://fotos.skm.be/article/487815/487815_01_627af1e923d50c001244fc33.jpg,skirt,casual,gold; multicolor; silver,female,,dating,,pleated,,,crinkled,,,,,,,,,,,,,,,,high-waist,,a-line,midi,,,,,,,,,,,,,,,,,,48781501050101,GERRY WEBER
https://fotos.skm.be/article/508314/508314_01_6440cbc060083c0011997007.jpg,jeans,casual,black,female,glitter,casual,,,,,,,,,,,,,,,,,,,,,high-waist,full-length,,,skinny-bottoms,,,,,,,,,,,,,,,,,50831401080101,Doris Streich
https://fotos.skm.be/article/511718/511718_01_61006-01-1980_01.jpg,shirt,casual,yellow,female,,casual; dating,,,,,,regular-fit-tops,straight-sleeve,short,,,,polo,long-sleeve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51171801030101,Xandres
https://fotos.skm.be/article/490397/490397_01_1304795-210-MF.jpg,trousers_and_chinos,casual,black,female,plain,dating; formal; nightout; semi-formal; winter,,,,,,,,,,,,,,,,,,,,,mid-waist,full-length,,,straight-fit-bottoms,,,,,,,,,,,,,,,,classic-trousers,49039701410101,Yoek
https://fotos.skm.be/article/501986/501986_03_636ac81415252c00117ac32d.jpg,t-shirt,casual,ecru; lavander; multicolor,female,animals; fruits,casual,,embroidered,,,cotton,regular-fit-tops,,short,,,,crew-neck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50198603050101,Bianca
https://fotos.skm.be/article/479655/479655_02_638fda4d363662001134a44b.jpg,trousers_and_chinos,feminine,white,female,plain,dating; formal; nightout; office; semi-formal; sport,,drawstring,,,cotton,,,,,,,,,,,,,,,,high-waist,full-length,,,straight-fit-bottoms,,,,,,,,,,,,,,,,classic-trousers,47965502060101,Joseph Ribkoff
https://fotos.skm.be/article/484667/484667_03_MLW1604V_Z129_1.jpg,hoodie,casual,beige; ecru,female,plain,casual; home-lounge,,drawstring,,,cotton,oversized-tops,straight-sleeve,short,,,,,long-sleeve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48466703020101,Lyle & Scott
https://fotos.skm.be/article/479236/479236_01_rainkiss_digi_spring_camo_2.jpg,dress,feminine,pink,female,floral; leaf; natural,casual; dating,,belted,,,,,straight-sleeve,,,,,v-neck,3-4-sleeve,,,,,,,,,,a-line,midi,,,,,,,,,,,,,,,,,,47923601010101,RAINKISS
https://fotos.skm.be/article/510748/510748_01_64d2a86f1052df001154da34.jpg,trousers_and_chinos,business,gray,female,glen-check; windowpane,semi-formal,,,,,,,,,,,,,,,,,,,,,mid-waist,full-length,,,slim-bottoms,,,,,,,,,,,,,,,,classic-trousers,51074801010101,RAPHAELA by BRAX
https://fotos.skm.be/article/484298/484298_02_622acb7b7d45f600122ba713.jpg,blouse,casual,orange,female,,dating,,ruffled,,,,regular-fit-tops,,short,,,,v-neck,straps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48429802030101,ESPRIT
https://fotos.skm.be/article/509179/509179_02_618396e39d6c51001300c695.jpg,dress,minimalism,black,female,vertical-stripes,casual; dating; formal; home-lounge; nightout; office,,,,,,,straight-sleeve,,,,,v-neck,long-sleeve,,,,,,,,,,bodycon,midi,,,,,,,,,,,,,,,,,,50917902020101,ONLY
https://fotos.skm.be/article/497618/497618_01_63ca0bc14126a000114ca6ff.jpg,jacket,casual,coral,female,quilted,casual; winter,,buttons,,,crinkled,regular-fit-tops,straight-sleeve,thigh-length,buttons-closure,,long-sleeve,,,,,,,,cutaway,leather-overclothes,,,,,,,,,,,,,,,,,,,,,,49761801050101,GERRY WEBER
https://fotos.skm.be/article/508315/508315_01_6440ca996acad80011ae9278.jpg,shirt,casual,emerald-green,female,leaf; natural,dating; summer,,,,,cotton,regular-fit-tops,straight-sleeve,short,,,,round-neck,short-sleeve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50831501080101,Doris Streich
https://fotos.skm.be/article/500935/500935_01_63d859e11914550011f3494b.jpg,trousers_and_chinos,casual,white,female,plain,casual,,,,,,,,,,,,,,,,,,,,,mid-waist,full-length,,,straight-fit-bottoms,,,,,,,,,,,,,,,,classic-trousers,50093501020101,BRAX
https://fotos.skm.be/article/479331/479331_01_616ed3dc46abed00114d61cc.jpg,tops,casual,beige; multicolor; mustard,female,fruits; leaf,casual,,,,,cotton,regular-fit-tops,flutter-sleeve,short,,,,crew-neck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47933101040101,Betty Barclay
https://fotos.skm.be/article/516201/516201_02_6451e01a2c45d5001157538b.jpg,tops,casual,blue,unisex,,casual; home-lounge; winter,,embroidered,,,knitted,bodycon-tops,straight-sleeve,short,,,,crew-neck,long-sleeve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51620102080101,Doris Streich
https://fotos.skm.be/article/498948/498948_01_6057PINK30235GRWEBSHOP2.jpg,trousers_and_chinos,casual,,unisex,plain,casual; dating; nightout,,,,,,,,,,,,,,,,,,,,,mid-waist,3-4-long,,,slim-bottoms,,,,,,,,,,,,,,,,classic-trousers,49894801040101,Four Roses
https://fotos.skm.be/article/495871/495871_01_23029_998_1.jpg,dress,feminine,black; coral; multicolor,female,paisley,casual; dating,,pleated,,,cotton,,flutter-sleeve,,,,,v-neck,short-sleeve,,,,,,,,,,a-line,midi,,,,,,,,,,,,,,,,,,49587101030101,Smashed Lemon
https://fotos.skm.be/article/486118/486118_01_mayerline-doorknooprok-in-seersucker_S2022META5309010-V.jpg,skirt,feminine,black,female,,casual; dating; summer,,,,,velvet,,,,,,,,,,,,,,,,high-waist,,a-line,midi,,,,,,,,,,,,,,,,,,48611801050101,Mayerline
https://fotos.skm.be/article/509606/509606_01_134179_RIMIDI_GSL.png,skirt,casual,white,female,plain,casual,,,,,,,,,,,,,,,,,,,,,high-waist,,pencil,midi,,,,,,,,,,,,,,,,,,50960601030101,CKS
https://fotos.skm.be/article/510838/510838_01_W3BR26Z3AE0_F02T.png,jeans,modest,navy,female,plain,casual,,,,,,,,,,,,,,,,,,,,,mid-waist,bottoms-length-undefined,,,slim-bottoms,,,,,,,,,,,,,,,,,51083801030101,Guess
https://fotos.skm.be/article/482842/482842_01_55897-5089_12_700x.jpg,dress,feminine,ecru; multicolor; yellow,male,floral; leaf,casual; dating,,,,,cotton,,straight-sleeve,,,,,,3-4-sleeve,,,,,,,,,,pencil,mini,,,,,,,,,,,,,,,,,,48284201020101,Second Female
https://fotos.skm.be/article/479512/479512_01_Charlie-Dress_Leopardo_F.jpg,dress,feminine,black; multicolor; mustard,female,animal-print,dating,,,,,cotton,,puff-sleeve,,,,,round-neck,short-sleeve,,,,,,,,,,a-line,mini,,,,,,,,,,,,,,,,,,47951201040101,Fabienne Chapot
https://fotos.skm.be/article/486181/486181_01_rl22s-c9010_a-000_be_f.jpg,sweatshirt,casual,black; multicolor; white,female,horizontal-stripes,casual; home-lounge,,,,,cotton,regular-fit-tops,dolman-sleeve,short,,,,boat-neck,long-sleeve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48618101020101,River Woods
https://fotos.skm.be/article/483526/483526_01_60756-01-1135_01.jpg,dress,feminine,multicolor; pink; yellow,female,floral,dating,,,,,,,puff-sleeve,,,,,v-neck,short-sleeve,,,,,,,,,,mermaid,mini,,,,,,,,,,,,,,,,,,48352601030101,Xandres
https://fotos.skm.be/article/484113/484113_01_01-22b.jpg,blazer,casual,blue,female,,casual,,buttons,,,,regular-fit-tops,straight-sleeve,thigh-length,single-breasted,notched-collar,long-sleeve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48411301040101,Caroline Biss
https://fotos.skm.be/article/498268/498268_02_63a073d8fcadd10011aaf34e.jpg,t-shirt,casual,white,unisex,plain,casual,,,,,cotton,regular-fit-tops,,cropped,,,,crew-neck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49826802020101,Scotch & Soda
https://fotos.skm.be/article/484095/484095_01_03-35c.jpg,skirt,casual,beige; brown; multicolor,female,retro,dating; summer,,,,,,,,,,,,,,,,,,,,,high-waist,,a-line,maxi,,,,,,,,,,,,,,,,,,48409501040101,Caroline Biss
https://fotos.skm.be/article/511659/511659_03_28826-01-9220_01.jpg,sweater,casual,navy,female,vertical-stripes,casual; home-lounge; winter,,,,,,oversized-tops,straight-sleeve,cropped,,,,boat-neck,3-4-sleeve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51165903020101,Xandres
https://fotos.skm.be/article/504979/504979_01_63a079a0a0c66a0011c83ea9.jpg,tank-top,casual,green,female,plain,casual,,,,,,regular-fit-tops,,cropped,,,,sweetheart-neck,,,,,,,,,,,,,,,,,,,,,,,,,,,,straps,,50497901020101,Scotch & Soda
https://fotos.skm.be/article/511931/511931_01_490056_ws1_lr.jpg,blouse,casual,beige; ecru,female,vertical-stripes,casual,,drawstring,,,,oversized-tops,flare-sleeve,short,,,,,long-sleeve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51193101050101,Marie Méro
https://fotos.skm.be/article/511284/511284_01_Liu-Jo_FallWinter-2023_Ltivoryltgold_TF3309MA07GA7280.jpg,sweater,casual,ecru,female,chevron,home-lounge; winter,,,,,,oversized-tops,dolman-sleeve,thigh-length,,,,v-neck,long-sleeve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51128401020101,Liu Jo Sport
https://fotos.skm.be/article/511628/511628_01_Hires-23166859-FNT.jpg,shirt,casual,turquoise,male,marled,casual,,buttons,,,knitted,oversized-tops,straight-sleeve,short,,,,polo,long-sleeve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51162801030101,Scotch & Soda
https://fotos.skm.be/article/483362/483362_01_14021-01-1560_01.jpg,trousers_and_chinos,,beige; ecru,female,marled,casual; semi-formal,,,,,,,,,,,,,,,,,,,,,mid-waist,full-length,,,straight-fit-bottoms,,,,,,,,,,,,,,,,classic-trousers,48336201030101,Xandres
https://fotos.skm.be/article/500846/500846_03_63d859019589d30011402df4.jpg,trousers_and_chinos,business,ecru,unisex,plain,nightout; office; semi-formal,,,,,,,,,,,,,,,,,,,,,high-waist,3-4-long,,,slim-bottoms,,,,,,,,,,,,,,,,classic-trousers,50084603020101,RAPHAELA by BRAX
https://fotos.skm.be/article/490240/490240_02_6271e099307cfd0011523959.jpg,blouse,casual,ecru,female,plain,casual,,,,,cotton,oversized-tops,dolman-sleeve,short,,,,boat-neck,3-4-sleeve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49024002050101,GERRY WEBER
https://fotos.skm.be/article/507593/507593_01_salomedo-midi-jurk.jpg,dress,feminine,coral; multicolor; white,female,floral,dating; semi-formal,,,,,,,straight-sleeve,,,,,v-neck,3-4-sleeve,,,,,,,,,,a-line,mini,,,,,,,,,,,,,,,,,,50759301030101,CKS
https://fotos.skm.be/article/503158/503158_01_2022_10_04_Heart_MIND_Looks65385.jpg,trousers_and_chinos,casual,pink,female,plain,casual; dating; home-lounge,,,,,,,,,,,,,,,,,,,,,high-waist,bottoms-length-undefined,,,oversized-bottoms,,,,,,,,,,,,,,,,classic-trousers,50315801030101,Heart Mind
https://fotos.skm.be/article/503396/503396_01_04-04d.jpg,t-shirt,casual,multicolor; orange; red,unisex,chevron; geometric,casual,,,,,crochet,regular-fit-tops,,short,,,,square-neck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50339601040101,Caroline Biss
https://fotos.skm.be/article/491777/491777_01_60873-01-0040_01.jpg,jacket,punk,black,female,plain,casual,,zipper,,,leather,regular-fit-tops,straight-sleeve,short,zipper-closure,,long-sleeve,,,,,,,,polo,leather-overclothes,,,,,,,,,,,,,,,,,,,,,,49177701030101,Xandres
https://fotos.skm.be/article/504519/504519_01_A_DSCF8453copy.jpg,slippers-shoe,casual,beige; ecru,female,abstract,casual,,,,,,,,,,,,,,,flats,,,,,,,,,,,,,,,,,,,,clogs_and_mules,,,,,,,50451901030101,March23
https://fotos.skm.be/article/503364/503364_01_02-09b.jpg,skirt,bohemian,multicolor; orange; red,male,leaf,beach; dating; summer,,,,,,,,,,,,,,,,,,,,,high-waist,,a-line,midi,,,,,,,,,,,,,,,,,,50336401040101,Caroline Biss
https://fotos.skm.be/article/507503/507503_01_pastinac-trui.jpg,sweater,casual,blue; coral; multicolor,male,horizontal-stripes; shapes,casual,,,,,,oversized-tops,straight-sleeve,short,,,,crew-neck,long-sleeve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50750301030101,CKS
https://fotos.skm.be/article/503408/503408_01_1688-89.jpg,no-detection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50340801040101,Caroline Biss
